ccode,country,base_year,leader,autocoup_attempt,autocoup_outcome,regime,GDP_pc,GDP_trend,polity5,violence,age,pop_log
200,United Kingdom,1960,MacMillan,0,NA,parliamentary,13.82,1.0837855641644971,10,0,66,8.629416802067384
200,United Kingdom,1964,Douglas-Home,0,NA,parliamentary,15.293,1.0872780013366132,10,0,61,8.661596519788615
200,United Kingdom,1967,Wilson,0,NA,parliamentary,16.295,1.0744286637391043,10,0,51,8.67662817042338
200,United Kingdom,1972,Heath,0,NA,parliamentary,18.431,1.0811619367176226,10,2,56,8.69654350510264
200,United Kingdom,1975,Wilson,0,NA,parliamentary,18.926,1.0332816492323817,10,2,59,8.70038670128193
200,United Kingdom,1977,Callaghan,0,NA,parliamentary,19.956,1.0533316442868002,10,2,65,8.697799778489916
200,United Kingdom,1985,Thatcher,0,NA,parliamentary,23.305,1.0729544575606342,10,2,60,8.704515722466832
200,United Kingdom,1994,Major,0,NA,parliamentary,28.01,1.0487023197999192,10,2,51,8.72570298975725
200,United Kingdom,2002,Blair,0,NA,parliamentary,34.953,1.0692456882047392,10,0,49,8.761076812842715
200,United Kingdom,2008,Brown,0,NA,parliamentary,37.268,1.0117441374330127,10,0,57,8.806222605795101
200,United Kingdom,2013,Cameron,0,NA,parliamentary,37.249,1.0192248757743583,10,0,47,8.843667038886643
200,United Kingdom,2018,May,0,NA,parliamentary,40.815,1.0514452058323458,8,0,62,8.870684633385597
205,Ireland,1949,Costello,0,NA,parliamentary,5.667,1.0552286608073886,8,0,58,5.756093417730301
205,Ireland,1952,de Valera,0,NA,parliamentary,6.068,1.0726912742186394,10,0,70,5.744524465976285
205,Ireland,1955,Costello,0,NA,parliamentary,6.529,1.0722262366156474,10,0,64,5.73359367222783
205,Ireland,1958,de Valera,0,NA,parliamentary,6.645,1.028701467583132,10,0,76,5.710357478533259
205,Ireland,1963,LeMass,0,NA,parliamentary,8.106,1.1269916302866836,10,0,64,5.711396745711822
205,Ireland,1970,Lynch,0,NA,parliamentary,10.398,1.1213683325065245,10,0,53,5.744633268761744
205,Ireland,1975,"Cosgrave, L.",0,NA,parliamentary,12.173,1.0915922378851466,10,0,55,5.820646569697443
205,Ireland,1978,Lynch,0,NA,parliamentary,13.913,1.1345880971409,10,0,61,5.86735434961229
205,Ireland,1980,Haughey,0,NA,parliamentary,14.585,1.101769176147094,10,0,55,5.893515388259507
205,Ireland,1981,Fitzgerald,0,NA,parliamentary,14.803,1.0789201323595867,10,0,55,5.900959802682142
205,Ireland,1982,Haughey,0,NA,parliamentary,15.008,1.059288537549407,10,0,57,5.9121399148898774
205,Ireland,1985,Fitzgerald,0,NA,parliamentary,15.786,1.055129267705799,10,0,59,5.928343687280254
205,Ireland,1989,Haughey,0,NA,parliamentary,18.802,1.152719023971553,10,0,64,5.921720500702639
205,Ireland,1993,Reynolds,0,NA,parliamentary,22.41,1.1346031167410917,10,0,58,5.9331068850454916
205,Ireland,1996,Bruton,0,NA,parliamentary,27.732,1.214483410993939,10,0,49,5.953674410192383
205,Ireland,2002,Ahern,0,NA,parliamentary,43.291,1.2059849345902698,10,0,51,6.032080920489659
205,Ireland,2009,B. Cowen,0,NA,parliamentary,45.896,0.9478688646473992,10,0,49,6.16586313323127
205,Ireland,2014,E. Kenny,0,NA,parliamentary,50.877,1.102517650424087,10,0,63,6.204404215427396
205,Ireland,2018,Leo Varadkar,0,NA,parliamentary,72.386,1.2669336376429077,10,0,39,6.258016186119044
210,Netherlands,1945,Schermerhorn,0,NA,parliamentary,5.665,0.8751467589445714,10,0,51,6.900304591416008
210,Netherlands,1947,Beel,0,NA,parliamentary,7.474,1.2333333333333332,10,0,45,6.934469261860507
210,Netherlands,1953,Drees,0,NA,parliamentary,10.035,1.1306023119042792,10,0,67,7.0164625878743365
210,Netherlands,1959,Beel,0,NA,parliamentary,12.259,1.0790803302642467,10,0,57,7.0883536853380855
210,Netherlands,1961,de Quay,0,NA,parliamentary,13.381,1.1120807154017487,10,0,60,7.120503384394172
210,Netherlands,1964,Marijnen,0,NA,parliamentary,15.335,1.1484654673996075,10,0,47,7.1620881471863065
210,Netherlands,1966,Cals,0,NA,parliamentary,16.576,1.1340065128752428,10,0,52,7.182905909878624
210,Netherlands,1967,Zijlstra,0,NA,parliamentary,17.306,1.1343584903186903,10,0,49,7.19817385379364
210,Netherlands,1969,De Jong,0,NA,parliamentary,19.076,1.1427955237113896,10,0,54,7.2214939114737
210,Netherlands,1972,Biesheuvel,0,NA,parliamentary,21.22,1.118396087194839,10,0,52,7.257023863426809
210,Netherlands,1975,den Uyl,0,NA,parliamentary,23.093,1.089528860035668,10,0,56,7.283509353262117
210,Netherlands,1980,van Agt,0,NA,parliamentary,25.133,1.0408332298008034,10,0,49,7.320398562236294
210,Netherlands,1988,Lubbers,0,NA,parliamentary,27.26,1.0611215346168519,10,0,49,7.361272501189996
210,Netherlands,1998,Kok,0,NA,parliamentary,36.7,1.1186432412002099,10,0,60,7.424073988092138
210,Netherlands,2006,Jan Peter Balkenende,0,NA,parliamentary,44.104,1.065998926846718,10,0,50,7.46654100822843
210,Netherlands,2017,M. Rutte,0,NA,parliamentary,47.975,1.0552305120534928,10,0,50,7.508621586750584
211,Belgium,1945,van Acker,0,NA,parliamentary,7.092,1.0204610204610205,8,0,47,6.794261780094121
211,Belgium,1946,Spaak,0,NA,parliamentary,7.378,1.0691204173308217,8,0,47,6.796084897928272
211,Belgium,1946,van Acker,0,NA,parliamentary,7.378,1.0691204173308217,8,0,48,6.796084897928272
211,Belgium,1946,Huysman,0,NA,parliamentary,7.378,1.0691204173308217,8,0,75,6.796084897928272
211,Belgium,1948,Spaak,0,NA,parliamentary,8.057,1.128336554351175,8,0,49,6.811575821465395
211,Belgium,1949,"Eyskens, G.",0,NA,parliamentary,8.444,1.139325903338101,8,0,44,6.819597062805588
211,Belgium,1950,Duvieusart,0,NA,parliamentary,8.883,1.1483272144371477,8,0,50,6.825456778921011
211,Belgium,1951,Pholien,0,NA,parliamentary,9.193,1.1358076552422842,9,0,67,6.82958398578634
211,Belgium,1953,van Houtte,0,NA,parliamentary,9.651,1.0971533809285616,9,0,46,6.835185661415541
211,Belgium,1956,van Acker,0,NA,parliamentary,10.521,1.0864312267657994,9,0,58,6.853284309549874
211,Belgium,1959,"Eyskens, G.",0,NA,parliamentary,11.002,1.0555502254629185,9,0,54,6.873111037787756
211,Belgium,1963,Lefevre,0,NA,parliamentary,12.928,1.1222611896246397,9,0,49,6.893103463449773
211,Belgium,1965,Harmel,0,NA,parliamentary,14.07,1.12702455904263,9,0,54,6.9099548581332915
211,Belgium,1967,Vanden Boeynants,0,NA,parliamentary,14.958,1.1071962575315697,9,0,48,6.918863355230978
211,Belgium,1970,"Eyskens, G.",0,NA,parliamentary,17.47,1.1543086701994105,10,0,65,6.933103286510416
211,Belgium,1973,Leburton,0,NA,parliamentary,20.14,1.1567134176459102,10,0,58,6.94183298180896
211,Belgium,1976,Tindemans,0,NA,parliamentary,21.636,1.0896234967063516,10,0,54,6.949483422825059
211,Belgium,1979,Vanden Boeynants,0,NA,parliamentary,23.256,1.0755512801539144,10,0,60,6.956879673004834
211,Belgium,1980,Martens,0,NA,parliamentary,23.84,1.0778356481481481,10,0,44,6.953480751778724
211,Belgium,1981,"Eyskens, M.",0,NA,parliamentary,23.654,1.0425867646929188,10,0,48,6.952249562388078
211,Belgium,1987,Martens,0,NA,parliamentary,25.304,1.0570994101231554,10,0,51,6.955827089959591
211,Belgium,1995,Dehaene,0,NA,parliamentary,30.966,1.0517770773327537,10,0,55,6.981518620328912
211,Belgium,2003,Verhofstadt,0,NA,parliamentary,36.822,1.0440448444225177,10,0,50,7.010513110594347
211,Belgium,2008,Leterme,0,NA,parliamentary,39.761,1.0405315579840992,8,0,48,7.044459507834139
211,Belgium,2009,van Rompuy,0,NA,parliamentary,39.551,1.0193556701030928,8,0,62,7.051480660891513
211,Belgium,2010,Leterme,0,NA,parliamentary,39.99,1.019461283924684,8,0,50,7.061941386753247
211,Belgium,2013,Di Rupo,0,NA,parliamentary,40.075,1.0047284287376148,8,0,62,7.084202113336409
211,Belgium,2017,Charles Michel,0,NA,parliamentary,42.989,1.0536932820894935,8,0,42,7.103462677639344
212,Luxembourg,1949,Dupong,0,NA,parliamentary,14.31,1.0118651977768665,10,0,64,3.458553924021501
212,Luxembourg,1956,Bech,0,NA,parliamentary,16.665,1.0816090760403956,10,0,69,3.503122001384081
212,Luxembourg,1958,Frieden,0,NA,parliamentary,17.442,1.0841351532781383,10,0,66,3.5123809106227704
212,Luxembourg,1966,Werner,0,NA,parliamentary,20.605,1.0577841206608005,10,0,53,3.577444973667631
212,Luxembourg,1976,Thorn G.,0,NA,parliamentary,27.065,1.0133440165340004,10,0,48,3.657208172157471
212,Luxembourg,1982,Werner,0,NA,parliamentary,29.105,1.0204475173376155,10,0,69,3.673892711805613
212,Luxembourg,1989,Santer,0,NA,parliamentary,42.549,1.2443120006550703,10,0,52,3.7059577856486876
212,Luxembourg,2004,Juncker,0,NA,parliamentary,71.892,1.0501222601028912,10,0,50,3.897822656027005
212,Luxembourg,2018,Xavier Bettel,0,NA,parliamentary,89.319,1.0898887646975561,10,0,45,4.169498415822525
220,NA,1945,De Gaulle,0,NA,parliamentary,5.15,0.9481901535515705,8,0,55,8.356171728390974
220,France,1946,Gouin,0,NA,parliamentary,5.896,1.1361183906274088,8,2,62,8.366976397038517
220,France,1946,Bidault,0,NA,parliamentary,5.896,1.1361183906274088,8,2,47,8.366976397038517
220,France,1947,Blum,0,NA,parliamentary,6.525,1.2473237498088392,8,2,75,8.37555842640306
220,France,1947,Ramadier,0,NA,parliamentary,6.525,1.2473237498088392,8,2,59,8.37555842640306
220,France,1948,Schuman,0,NA,parliamentary,7.127,1.2991724087644463,8,2,62,8.386614691851362
220,France,1948,Marie,0,NA,parliamentary,7.127,1.2991724087644463,8,2,51,8.386614691851362
220,France,1948,Schuman,0,NA,parliamentary,7.127,1.2991724087644463,8,2,62,8.386614691851362
220,France,1949,Queuille,0,NA,parliamentary,7.762,1.3124788637132228,8,2,65,8.396253955194855
220,France,1950,Bidault,0,NA,parliamentary,8.316,1.2809611829944547,8,2,51,8.403298810133434
220,France,1950,Queuille,0,NA,parliamentary,8.316,1.2809611829944547,8,2,66,8.403298810133434
220,France,1950,Pleven,0,NA,parliamentary,8.316,1.2809611829944547,8,2,49,8.403298810133434
220,France,1951,Queuille,0,NA,parliamentary,8.592,1.2058608881154214,8,2,67,8.412743816099509
220,France,1951,Pleven,0,NA,parliamentary,8.592,1.2058608881154214,8,2,50,8.412743816099509
220,France,1952,Faure,0,NA,parliamentary,8.828,1.1518187986013255,8,2,44,8.41850348744772
220,France,1952,Pinay,0,NA,parliamentary,8.828,1.1518187986013255,8,2,61,8.41850348744772
220,France,1953,Mayer,0,NA,parliamentary,9.094,1.1192615384615383,8,2,58,8.429103560592548
220,France,1953,Laniel,0,NA,parliamentary,9.094,1.1192615384615383,8,2,64,8.429103560592548
220,France,1954,Mendes-France,0,NA,parliamentary,9.45,1.1093632607062358,8,5,47,8.438963505891014
220,France,1955,Faure,0,NA,parliamentary,9.844,1.1115627822944896,8,3,47,8.44529732459854
220,France,1956,Mollet,0,NA,parliamentary,10.232,1.116835487251135,8,3,51,8.457033761381325
220,France,1957,Bourges-Maunory,0,NA,parliamentary,10.644,1.1216489630753668,8,3,43,8.464361029368458
220,France,1958,Gaillard,0,NA,parliamentary,10.951,1.1114607015264697,0,3,39,8.473802901647401
220,France,1958,Pflimin,0,NA,parliamentary,10.951,1.1114607015264697,0,3,51,8.473802901647401
220,France,1963,De Gaulle,0,NA,presidential,13.583,1.131501782679684,4,0,73,8.542251395706405
220,France,1969,Poher,0,NA,presidential,17.869,1.148865857422076,9,0,60,8.597985218280016
220,France,1971,Pompidou,0,NA,presidential,19.652,1.151084193385893,9,0,60,8.6124275501644
220,France,1974,Poher,0,NA,presidential,21.885,1.1115908167411623,9,0,65,8.640030278256862
220,France,1977,Giscard D'Estaing,0,NA,presidential,23.51,1.0812774803613152,9,0,51,8.656427168355213
220,France,1988,Mitterand,0,NA,presidential,27.745,1.0729754814757522,10,0,72,8.708742045460323
220,France,2001,Chirac,0,NA,presidential,35.822,1.0767834168981232,10,0,69,8.776821871428316
220,France,2009,Sarkozy,0,NA,presidential,37.283,1.005903270541385,10,0,54,8.834667097208134
220,France,2014,Hollande,0,NA,presidential,38.127,1.0104685677939151,10,0,60,8.860584294526102
225,Switzerland,1945,von Steiger,0,NA,parliamentary,10.96,1.0522879582157192,10,0,64,6.155791840529658
225,Switzerland,1946,Kobelt,0,NA,parliamentary,11.666,1.1065791470632873,10,0,55,6.168922210996094
225,Switzerland,1947,Etter,0,NA,parliamentary,12.136,1.1242241778601203,10,0,56,6.182822238126791
225,Switzerland,1948,Enrico Celio,0,NA,parliamentary,12.453,1.1160602258469259,10,0,59,6.193462089192428
225,Switzerland,1949,Nobs,0,NA,parliamentary,12.769,1.1040499412049527,10,0,63,6.20956942560397
225,Switzerland,1950,Petipierre,0,NA,parliamentary,13.354,1.1131301680448118,10,0,51,6.228664837911923
225,Switzerland,1951,von Steiger,0,NA,parliamentary,14.591,1.1695629869505273,10,0,70,6.248000320411527
225,Switzerland,1952,Kobelt,0,NA,parliamentary,15.118,1.1575272192701715,10,0,61,6.258021931225889
225,Switzerland,1953,Etter,0,NA,parliamentary,15.688,1.148714944716995,10,0,62,6.272148439318716
225,Switzerland,1954,Rubattel,0,NA,parliamentary,16.463,1.1509368008948546,10,0,58,6.283882263675675
225,Switzerland,1955,Petipierre,0,NA,parliamentary,17.239,1.1459967559230995,10,0,56,6.294016143201372
225,Switzerland,1956,Feldmann,0,NA,parliamentary,18.097,1.1439461940100382,10,0,59,6.310752475641627
225,Switzerland,1957,Streuli,0,NA,parliamentary,18.37,1.1119181647600025,10,0,65,6.322859631060338
225,Switzerland,1958,Holenstein,0,NA,parliamentary,18.395,1.0712580220599368,10,0,62,6.330162875575727
225,Switzerland,1959,Chaudet,0,NA,parliamentary,18.907,1.067420170723996,10,0,58,6.345308236826364
225,Switzerland,1960,Petipierre,0,NA,parliamentary,18.968,1.042106188466948,10,0,61,6.357764273865366
225,Switzerland,1961,Friedrich,0,NA,parliamentary,20.671,1.114495832299945,10,0,62,6.386769885765579
225,Switzerland,1962,Chaudet,0,NA,parliamentary,21.675,1.1370670751539695,10,0,61,6.407932237539033
225,Switzerland,1963,Spuhler,0,NA,parliamentary,22.505,1.1410420215786485,10,0,61,6.428549438971602
225,Switzerland,1964,von Moos,0,NA,parliamentary,23.291,1.1336467885442827,10,0,54,6.44846050471858
225,Switzerland,1965,Tschudi,0,NA,parliamentary,23.846,1.1131547007749043,10,0,42,6.458093739339759
225,Switzerland,1966,Schaffner,0,NA,parliamentary,24.362,1.0877058256241738,10,0,58,6.46848258030105
225,Switzerland,1967,Bonvin,0,NA,parliamentary,25.049,1.0826943524753845,10,0,60,6.478973436329155
225,Switzerland,1968,Spuhler,0,NA,parliamentary,25.667,1.0779652759695262,10,0,66,6.490582401630227
225,Switzerland,1969,von Moos,0,NA,parliamentary,26.424,1.0810456981548908,10,0,59,6.502154161625134
225,Switzerland,1970,Tschudi,0,NA,parliamentary,26.591,1.060687047260427,10,0,47,6.50957209320455
225,Switzerland,1971,Gnagi,0,NA,parliamentary,28.64,1.117937748354711,10,0,54,6.519601462073844
225,Switzerland,1972,Nello Celio,0,NA,parliamentary,29.524,1.1151989484101503,10,0,58,6.527390505212583
225,Switzerland,1973,Bonvin,0,NA,parliamentary,28.767,1.051072007950543,10,0,66,6.532731593200526
225,Switzerland,1974,Brugger,0,NA,parliamentary,30.147,1.0770940219799066,10,0,60,6.536410398638295
225,Switzerland,1975,Graber,0,NA,parliamentary,29.459,1.025238569211173,10,0,67,6.531802855547264
225,Switzerland,1976,Gnagi,0,NA,parliamentary,29.42,1.003842033070146,10,0,59,6.526417257731148
225,Switzerland,1977,Furgler,0,NA,parliamentary,29.893,1.014580801944107,10,0,53,6.522103092234815
225,Switzerland,1978,Ritschard,0,NA,parliamentary,30.317,1.0264006066925775,10,0,60,6.522347177577673
225,Switzerland,1979,Hurlimann,0,NA,parliamentary,31.153,1.0437494974402959,10,0,61,6.525180672833087
225,Switzerland,1980,Chevallaz,0,NA,parliamentary,31.997,1.064848710746662,10,0,65,6.527925753362596
225,Switzerland,1981,Furgler,0,NA,parliamentary,32.319,1.0576973425841079,10,0,57,6.533259628159108
225,Switzerland,1982,Honegger,0,NA,parliamentary,32.406,1.0407954830131232,10,0,65,6.537552096820844
225,Switzerland,1983,Aubert,0,NA,parliamentary,32.522,1.0279280873874785,10,0,56,6.538504446141581
225,Switzerland,1984,Schlumpf,0,NA,parliamentary,33.239,1.0361478082507778,10,0,59,6.54458068658896
225,Switzerland,1985,Furgler,0,NA,parliamentary,34.075,1.0485712351445997,10,0,61,6.546331936364011
225,Switzerland,1986,Egli,0,NA,parliamentary,34.777,1.0566598404239158,10,0,62,6.551955666115072
225,Switzerland,1987,Aubert,0,NA,parliamentary,35.495,1.0626036558714878,10,0,60,6.557421615131711
225,Switzerland,1988,Stich,0,NA,parliamentary,36.119,1.0616490700025867,10,0,61,6.568232393860971
225,Switzerland,1989,Delamuraz,0,NA,parliamentary,37.299,1.0736305805820212,10,0,53,6.57792672415207
225,Switzerland,1990,Koller,0,NA,parliamentary,38.159,1.073299018366945,10,0,57,6.5916394378678085
225,Switzerland,1991,Cotti,0,NA,parliamentary,38.158,1.049167166165335,10,0,52,6.601641718792556
225,Switzerland,1992,Felber,0,NA,parliamentary,37.938,1.0240781730821142,10,0,59,6.6068096329453665
225,Switzerland,1993,Ogi,0,NA,parliamentary,37.619,1.0022485919658128,10,0,51,6.616299428110782
225,Switzerland,1994,Stich,0,NA,parliamentary,37.864,1.00077706649469,10,0,67,6.622447718477499
225,Switzerland,1995,Villiger,0,NA,parliamentary,37.959,1.000300414255447,10,0,54,6.632194117263403
225,Switzerland,1996,Delamuraz,0,NA,parliamentary,38.373,1.0122772214542728,10,0,60,6.633953757734838
225,Switzerland,1997,Koller,0,NA,parliamentary,39.19,1.0326582451924342,10,0,64,6.63908205481503
225,Switzerland,1998,Cotti,0,NA,parliamentary,40.451,1.0588989817020498,10,0,59,6.644886787413525
225,Switzerland,1999,Dreifuss,0,NA,parliamentary,41.134,1.061046136702487,10,0,59,6.650445916940967
225,Switzerland,2000,Ogi,0,NA,parliamentary,42.208,1.0706874946095268,10,0,58,6.650006048842553
225,Switzerland,2001,Leuenberger,0,NA,parliamentary,42.74,1.0613043564631797,10,0,55,6.656370419649594
225,Switzerland,2002,Villiger,0,NA,parliamentary,44.09,1.0715865508474989,10,0,61,6.666330642239612
225,Switzerland,2003,Pascal Couchepin,0,NA,parliamentary,44.478,1.055867592808003,10,0,61,6.670288386628161
225,Switzerland,2004,Joseph Deiss,0,NA,parliamentary,45.295,1.0550896808758445,10,0,58,6.678642698405327
225,Switzerland,2005,Schmid,0,NA,parliamentary,46.618,1.065257231126406,10,0,58,6.6884007900957005
225,Switzerland,2006,Leuenberger,0,NA,parliamentary,48.41,1.0843513827104079,10,0,60,6.694976576557019
225,Switzerland,2007,Calmy-Rey,0,NA,parliamentary,50.126,1.0949753376061095,10,0,62,6.70896403845977
225,Switzerland,2008,Pascal Couchepin,0,NA,parliamentary,51.129,1.0881890970386545,10,0,66,6.719789423059065
225,Switzerland,2009,Hans-Rudolf Merz,0,NA,parliamentary,50.844,1.052330924173559,10,0,67,6.72740897010095
225,Switzerland,2010,Doris Leuthard,0,NA,parliamentary,51.349,1.0389192601375001,10,0,47,6.738982718585006
225,Switzerland,2011,Calmy-Rey,0,NA,parliamentary,52.321,1.0387003787848708,10,0,66,6.750907298040028
225,Switzerland,2012,Eveline Widmer-Schlumpf,0,NA,parliamentary,52.442,1.0251828798642526,10,0,56,6.765148544018894
225,Switzerland,2013,Ueli Maurer,0,NA,parliamentary,53.1,1.0287308444892187,10,0,63,6.773677451374923
225,Switzerland,2014,Didier Burkhalter,0,NA,parliamentary,53.504,1.0287015104439043,10,0,54,6.784955807022264
225,Switzerland,2015,Simonetta Sommaruga,0,NA,parliamentary,53.812,1.0241477488999529,10,0,55,6.797491651582312
225,Switzerland,2016,Johnann Schneider-Ammann,0,NA,parliamentary,54.22,1.022328314082186,10,0,64,6.80875670540878
225,Switzerland,2017,Doris Leuthard,0,NA,parliamentary,55.473,1.0385168377777279,10,0,54,6.816746833437505
225,Switzerland,2018,Alain Berset,0,NA,parliamentary,56.046,1.0374700583838377,10,0,46,6.82777873578635
225,Switzerland,2019,Ueli Maurer,0,NA,parliamentary,56.11,1.0274486824998628,NA,0,69,6.831382744641909
230,Spain,1957,Franco,0,NA,personal,5.856,1.1323381545363138,-7,0,65,8.072217416122184
230,Spain,1975,Juan Carlos,0,NA,personal,15.089,1.1488678067276799,9,0,47,8.256428506938272
230,Spain,1976,Arias Navarro,0,NA,parliamentary,15.615,1.1287897407723337,9,0,68,8.266106080154003
230,Spain,1978,Suarez Gonzalez,0,NA,parliamentary,16.234,1.0803796036256674,9,0,46,8.284757854860091
230,Spain,1982,Calvo-Sotelo,0,NA,parliamentary,16.315,1.0026548998881502,10,0,56,8.314464579896642
230,Spain,1989,Gonzalez Marquez,0,NA,parliamentary,20.478,1.15786497794866,10,0,47,8.338594376611521
230,Spain,2000,Aznar,0,NA,parliamentary,29.316,1.130669546436285,10,0,47,8.380667377125611
230,Spain,2008,Rodriguez Zapatero,0,NA,parliamentary,33.854,1.0385490867369789,10,0,48,8.505675112287701
230,Spain,2015,Rajoy Brey,0,NA,parliamentary,32.669,1.0331163943861512,10,0,60,8.516979968685886
235,Portugal,1950,Salazar,0,NA,personal,3.316,1.0190534726490472,-9,0,61,6.770266351350561
235,Portugal,1971,Caetano,0,NA,personal,9.533,1.2405975898597121,-9,2,65,6.835658667301458
235,Portugal,1974,Spinola,0,NA,personal,11.142,1.1693218311189473,9,2,64,6.855660610948904
235,NA,1975,Costa Gomes,0,NA,presidential,10.886,1.0751817319848291,9,2,61,6.873206276376019
235,Portugal,1981,Eanes,0,NA,presidential,12.584,1.0678524150571942,9,0,46,6.945771420776709
235,Portugal,1991,Soares,0,NA,presidential,18.425,1.1863064501590328,10,0,67,6.957665767734512
235,Portugal,2001,Sampaio,0,NA,presidential,24.541,1.087578883925406,10,0,62,6.9988575269371855
235,Portugal,2011,Cavaco Silva,0,NA,presidential,25.722,0.9866588926650761,10,0,72,7.022639004587012
260,German Federal Republic,1956,Adenauer,0,NA,parliamentary,10.11,1.246086720733601,10,0,80,8.822711989456872
260,German Federal Republic,1965,Erhard,0,NA,parliamentary,15.018,1.1174439715467723,10,0,68,8.928252887259688
260,German Federal Republic,1968,Kiesinger,0,NA,parliamentary,16.366,1.100501634008903,10,0,64,8.94164765502824
260,German Federal Republic,1972,Brandt,0,NA,parliamentary,19.31,1.1251602377345298,10,0,59,8.96729598104312
260,German Federal Republic,1978,Schmidt,0,NA,parliamentary,22.858,1.0948786235702106,10,0,60,8.965913682950907
260,German Federal Republic,1990,Kohl,0,NA,parliamentary,29.288,1.097438510769046,10,0,60,8.998692862229184
265,German Democratic Republic,1960,Ulbricht,0,NA,dominant-party,8.535,1.2000843644544432,-9,0,67,7.511195452604443
265,German Democratic Republic,1980,Honecker,0,NA,dominant-party,15.451,1.0706366584439702,-9,0,68,7.475632844253432
265,German Democratic Republic,1989,Krenz,0,NA,dominant-party,14.727,0.8968503361590179,NA,0,52,7.4611730416379975
265,German Democratic Republic,1990,Gysi,0,NA,dominant-party,12.678,0.7878546837519731,NA,0,42,7.429650211272598
290,Poland,1950,Bierut,0,NA,dominant-party,3.935,1.0484945377031707,-7,0,58,7.885110253672312
290,Poland,1956,Ochab,0,NA,dominant-party,4.566,1.0900496562261268,-7,0,50,7.985461892220095
290,Poland,1963,Gomulka,0,NA,dominant-party,5.602,1.0757767791988326,-7,0,58,8.087077129849948
290,Poland,1975,Gierek,0,NA,dominant-party,8.504,1.1064560618283066,-7,0,62,8.182448022554558
290,Poland,1981,Kania,0,NA,dominant-party,7.918,0.9176246986834786,-8,0,54,8.23382393870626
290,Poland,1986,Jaruzelski,0,NA,dominant-party,8.947,1.0957478077695584,-7,0,63,8.282740684235726
290,Poland,1993,Walesa,0,NA,presidential,9.023,1.017662185328882,8,0,50,8.315813088828788
290,Poland,2000,Kwasniewski,0,NA,presidential,13.161,1.1466283324621014,9,0,46,8.321162492280063
290,Poland,2008,Kaczynski,0,NA,presidential,18.547,1.1729253886141433,10,0,59,8.318013694675521
290,Poland,2010,Komorowski,0,NA,presidential,20.14,1.151501983968165,10,0,58,8.313988532623483
290,Poland,2010,Schetyna,0,NA,presidential,20.14,1.151501983968165,10,0,47,8.313988532623483
290,Poland,2013,Komorowski,0,NA,presidential,21.906,1.0916647563613167,10,0,61,8.314177459615525
290,Poland,2019,Andrzej Duda,0,NA,presidential,27.28,1.1100892791744321,NA,0,47,8.313705197760468
305,NA,1945,Renner,0,NA,parliamentary,4.011,NA,10,0,75,6.592992477993018
305,NA,1949,Figl,0,NA,parliamentary,5.056,NA,10,0,47,6.611777559266238
305,Austria,1957,Raab,0,NA,parliamentary,9,1.21049092131809,10,0,66,6.613100956788273
305,Austria,1962,Gorbach,0,NA,parliamentary,11.193,1.1362298243833113,10,0,64,6.635349264482872
305,Austria,1967,Klaus,0,NA,parliamentary,13.488,1.1149318873164924,10,0,57,6.665670978847765
305,Austria,1976,Kreisky,0,NA,parliamentary,19.649,1.1057524564148162,10,0,65,6.689535834331198
305,Austria,1984,Sinowatz,0,NA,parliamentary,22.876,1.0471482193536574,10,0,55,6.687086163724373
305,Austria,1991,Vranitzky,0,NA,parliamentary,28.808,1.1194267639675768,10,0,54,6.718670100379881
305,Austria,1998,Klima,0,NA,parliamentary,33.908,1.087282755082409,10,0,51,6.751922184689012
305,Austria,2003,Schussel,0,NA,parliamentary,37.775,1.0562120085223936,10,0,58,6.768657565957812
305,Austria,2007,Gusenbauer,0,NA,parliamentary,41.56,1.0754468952810756,10,0,47,6.78808621589362
305,Austria,2012,Faymann,0,NA,parliamentary,42.381,1.0182551199869296,10,0,52,6.81276964650663
305,Austria,2016,Reinhold Mitterlehner,0,NA,parliamentary,43.987,1.0355632774905597,10,0,61,6.841105731194923
305,Austria,2017,Kern,0,NA,parliamentary,44.859,1.0469137992195816,10,0,51,6.849721423231188
305,Austria,2018,Kurz,0,NA,parliamentary,45.734,1.0551305358939103,10,0,32,6.855333980215738
305,Austria,2019,Hartwig Löger,0,NA,parliamentary,46.194,1.0496250852079074,NA,0,54,6.861183452481275
305,Austria,2019,Bierlein,0,NA,parliamentary,46.194,1.0496250852079074,NA,0,70,6.861183452481275
310,Hungary,1950,Rakoski,0,NA,dominant-party,3.875,1.143405134257893,-7,0,58,6.904160826671586
310,Hungary,1956,Gero,0,NA,dominant-party,4.77,1.090834248079034,-7,3,58,6.952379635353456
310,Hungary,1956,Nagy,0,NA,dominant-party,4.77,1.090834248079034,-7,3,60,6.952379635353456
310,Hungary,1972,Kadar,0,NA,dominant-party,8.186,1.0345263370741078,-7,0,60,6.993728367136419
310,Hungary,1989,Grosz,0,NA,dominant-party,12.306,1.0400960140640318,10,0,59,7.0180490063169545
310,Hungary,1990,Szuros,0,NA,dominant-party,12.075,1.0075598277761089,10,0,57,7.016005016814989
310,Hungary,1992,Antall,0,NA,parliamentary,11.591,0.9595516407828074,10,0,60,7.016061551634396
310,Hungary,1994,Boross,0,NA,parliamentary,12.042,1.0138070382219229,10,0,66,7.016153077423197
310,Hungary,1996,Horn,0,NA,parliamentary,12.486,1.0516828947811734,10,0,64,7.016619549316408
